,concept_name_id,concept_id,name,locale,locale_preferred,creator,date_created,concept_name_type,voided,voided_by,date_voided,void_reason,uuid,date_changed,changed_by
8848,8849,1761,"circular de cordón umbilical alrededor del cuello, con compresión",es,1,2,2009-08-18 15:03:14,FULLY_SPECIFIED,0,,,,62476BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:28:09,2.0
8849,8850,1761,Cord around neck with compression,en,1,2,2007-10-18 03:28:24,FULLY_SPECIFIED,0,,,,43037BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:28:09,2.0
8850,8851,1761,Nuchal cord with compression,en,0,2,2014-12-21 01:53:12,,0,,,,126754BBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:28:09,2.0
8851,8852,1762,Syndrome des ovaires polykystiques,ht,1,2,2018-10-30 17:06:45,FULLY_SPECIFIED,0,,,,38313e11-0668-4ee5-a0c0-f746cd83094a,2021-04-14 18:28:09,2.0
8852,8853,1762,Syndrome des ovaires polykystiques,fr,1,2,2018-10-30 17:06:45,FULLY_SPECIFIED,0,,,,3207ee9a-a05d-4730-9427-66c2c2ff8959,2021-04-14 18:28:09,2.0
8853,8854,1762,polycystische ovaria,nl,1,2,2013-02-17 00:17:28,FULLY_SPECIFIED,0,,,,116905BBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:28:09,2.0
8854,8855,1762,Syndrome des ovaires poly kystiques,ht,0,2,2013-03-20 13:05:58,,1,2.0,2018-10-30 17:06:45,Deleted due to change of name,32ffba3e-9191-11e2-a537-005056a069c4,2021-04-14 18:28:09,2.0
8855,8856,1762,Syndrome des ovaires poly kystiques,fr,0,2,2013-03-20 13:05:58,,1,2.0,2018-10-30 17:06:45,Deleted due to change of name,32ffa4c2-9191-11e2-a537-005056a069c4,2021-04-14 18:28:09,2.0
8856,8857,1762,Ovario poliquístico,es,1,2,2019-07-03 23:48:08,,0,,,,eb008211-9e16-11e9-b0b5-aa0059ea79c6,2021-04-14 18:28:09,2.0
8857,8858,1762,Polycystic ovaries,en,1,2,2007-10-18 03:28:24,FULLY_SPECIFIED,0,,,,29571BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:28:09,2.0
8858,8859,1763,Hyperplasie de l'endomètre,ht,1,2,2018-10-30 17:29:22,FULLY_SPECIFIED,0,,,,5464ecfd-8e31-4b12-94ff-312ff617e198,2021-04-14 18:28:09,2.0
8859,8860,1763,Hyperplasie de l'endometre,ht,0,2,2013-03-20 13:05:58,,1,2.0,2018-10-30 17:29:22,Deleted due to change of name,33018b0c-9191-11e2-a537-005056a069c4,2021-04-14 18:28:09,2.0
8860,8861,1763,Hiperplasia endometrial,es,1,2,2019-07-03 23:48:08,,0,,,,eb04910b-9e16-11e9-b0b5-aa0059ea79c6,2021-04-14 18:28:09,2.0
8861,8862,1763,Hyperplasie de l'endometre,fr,0,2,2013-03-20 13:05:58,,1,2.0,2018-10-30 17:29:22,Deleted due to change of name,33017392-9191-11e2-a537-005056a069c4,2021-04-14 18:28:09,2.0
8862,8863,1763,Endometrial hyperplasia,en,1,2,2007-10-18 03:28:24,FULLY_SPECIFIED,0,,,,18925BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:28:09,2.0
8863,8864,1763,endometriumhyperplasie,nl,1,2,2013-02-17 00:17:49,FULLY_SPECIFIED,0,,,,121562BBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:28:09,2.0
8864,8865,1763,Hyperplasie de l'endomètre,fr,1,2,2018-10-30 17:29:22,FULLY_SPECIFIED,0,,,,78b35340-8295-4d1e-8a27-18a1aff2ab7e,2021-04-14 18:28:09,2.0
8865,8866,1764,Chorioamnionite,ht,0,2,2013-03-21 13:40:10,,1,1.0,2013-03-27 14:56:25,Voided due to change of name,47b897ab-4adc-4e44-b728-ff78e2767e0a,2021-04-14 18:28:09,2.0
8866,8867,1764,Infection du sac amniotique et des membranes,ht,1,2,2013-03-21 13:40:10,FULLY_SPECIFIED,0,,,,4131a4d3-34a3-4e68-abbb-7f62e91a0432,2021-04-14 18:28:09,2.0
8867,8868,1764,Infection of amniotic sac and membranes,en,0,2,2013-03-27 14:56:25,,0,,,,c1a9690b-966a-475d-b843-e0f7f119c7d2,2021-04-14 18:28:09,2.0
8868,8869,1764,Chorioamnionite,ht,1,2,2013-03-27 14:56:25,,1,1.0,2018-10-22 15:40:37,Removed from user interface,d5d8ac26-ed74-4357-ba8e-264fd6e119ef,2021-04-14 18:28:09,2.0
8869,8870,1764,Chorioamnionitis,en,1,2,2013-03-21 13:40:10,,1,1.0,2018-10-22 15:40:37,Removed from user interface,3d81d201-9522-43a7-a206-b6c0b4f380e0,2021-04-14 18:28:09,2.0
8870,8871,1764,Infection of amniotic cavity,en,1,2,2007-10-17 23:28:24,FULLY_SPECIFIED,0,,,,37118BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:28:09,2.0
8871,8872,1764,amnionitis,es,1,2,2009-08-18 11:03:14,FULLY_SPECIFIED,0,,,,67897BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:28:09,2.0
8872,8873,1764,Chorioamnionite,fr,0,2,2013-03-27 14:56:25,,1,1.0,2018-10-22 15:40:37,Removed from user interface,6923078b-cf3e-47dc-8113-ad7804c60d86,2021-04-14 18:28:09,2.0
8873,8874,1764,Corioamnionitis,es,1,2,2019-07-03 23:48:08,,1,1.0,2019-07-05 17:34:03,Removed from user interface,eb04cc53-9e16-11e9-b0b5-aa0059ea79c6,2021-04-14 18:28:09,2.0
8874,8875,1764,Infection du sac amniotique et des membranes,fr,1,2,2013-03-21 13:40:10,FULLY_SPECIFIED,0,,,,0a5f3038-bd75-4f53-87f0-4ea58653fc9d,2021-04-14 18:28:09,2.0
8875,8876,1764,Chorioamnionite,fr,0,2,2013-03-21 13:40:10,,1,1.0,2013-03-27 14:56:25,Voided due to change of name,07ac784a-3dae-4cca-bdf0-7cb6945f2941,2021-04-14 18:28:09,2.0
8876,8877,1765,"Nouveau-ne, né à l'hôpital",fr,1,2,2013-10-31 00:36:04,FULLY_SPECIFIED,0,,,,125058BBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:28:09,2.0
8877,8878,1765,"Enfant unique, né à l'hôpital",fr,0,2,2013-10-31 00:36:04,,0,,,,125059BBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:28:09,2.0
8878,8879,1765,"Enfant unique, né à l'hôpital",ht,0,2,2013-11-01 15:21:48,,0,,,,f54b2779-0ea1-4532-b016-532366dc6b37,2021-04-14 18:28:09,2.0
8879,8880,1765,"Singleton, born in hospital",en,0,2,2013-11-01 16:00:42,,0,,,,51b5c50d-e36c-4423-b42d-7aab0ea37006,2021-04-14 18:28:09,2.0
8880,8881,1765,"Nouveau-ne, né à l'hôpital",ht,1,2,2013-11-01 15:21:48,FULLY_SPECIFIED,0,,,,e6d96f7e-f9cf-4d31-ac9f-d2ff313a6194,2021-04-14 18:28:09,2.0
8881,8882,1765,"Single liveborn infant, born in hospital",en,1,2,2013-10-29 23:23:03,FULLY_SPECIFIED,0,,,,125035BBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:28:09,2.0
8882,8883,1766,Vaginite,ht,1,2,2013-03-18 14:01:25,FULLY_SPECIFIED,0,,,,a941d820-65f8-433a-9353-4d120ef9e76b,2021-04-14 18:28:09,2.0
8883,8884,1766,Maumivu au vidonda/muwasho ukeni,sw,1,2,2010-05-31 20:04:37,FULLY_SPECIFIED,0,,,,106255BBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:28:09,2.0
8884,8885,1766,vaginitis aguda,es,1,2,2009-08-18 15:03:14,FULLY_SPECIFIED,0,,,,80708BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:28:09,2.0
8885,8886,1766,Vaginitis,en,1,2,2003-12-31 18:00:00,FULLY_SPECIFIED,0,,,,3e0b3e6e-26fe-102b-80cb-0017a47871b2,2021-04-14 18:28:09,2.0
8886,8887,1766,Colpitis,en,0,2,2005-02-14 04:38:22,,0,,,,93f31d76-07d4-102c-b5fa-0017a47871b2,2021-04-14 18:28:09,2.0
8887,8888,1766,VAGINITE,fr,1,2,2010-06-29 08:03:14,,1,2.0,2013-03-18 14:01:12,Removed from user interface,f582d28a-d5db-102d-ad2a-000c29c2a5d7,2021-04-14 18:28:09,2.0
8888,8889,1766,Acute Vaginitis,en,0,2,2007-10-18 03:28:24,,1,2.0,2013-11-01 15:32:01,Removed from user interface,21933BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:28:09,2.0
8889,8890,1766,Vaginite,fr,1,2,2013-03-18 14:01:12,FULLY_SPECIFIED,0,,,,f906938a-3df8-4b4e-9c1a-3566a307aab1,2021-04-14 18:28:09,2.0
8890,8891,1766,Vaginosis,en,0,2,2013-10-29 15:39:48,,0,,,,27022b5a-f4f0-45ff-b1a2-e1873438fd15,2021-04-14 18:28:09,2.0
8891,8892,1766,VAGINITE AIGÜE,fr,0,2,2010-05-03 16:11:16,,1,2.0,2013-11-01 15:32:01,Removed from user interface,105926BBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:28:09,2.0
8892,8893,1766,Vaginose,ht,0,2,2013-10-29 15:39:48,,1,2.0,2013-11-01 15:32:01,Removed from user interface,b9cf3441-a2a5-4a32-aee5-93dee67a5ae9,2021-04-14 18:28:09,2.0
8893,8894,1766,Vaginose,fr,0,2,2013-10-29 15:39:48,,1,2.0,2013-11-01 15:32:01,Removed from user interface,9e25e78d-ca20-4a13-af4e-18e13720993c,2021-04-14 18:28:09,2.0
8894,8895,1767,tumor maligno de la vulva,es,1,2,2009-08-18 15:03:14,FULLY_SPECIFIED,0,,,,70016BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:28:09,2.0
8895,8896,1767,Tumeur maligne de la vulve,ht,1,2,2013-03-26 11:53:38,FULLY_SPECIFIED,0,,,,b72db970-a045-4e80-8c25-775c0edc2cf7,2021-04-14 18:28:09,2.0
8896,8897,1767,Cancer de la vulve,ht,0,2,2013-03-26 11:53:38,,0,,,,249be514-7664-46b5-aab6-daa245e5cf72,2021-04-14 18:28:09,2.0
8897,8898,1767,Malignant Tumor of Vulva,en,1,2,2007-10-18 03:28:24,FULLY_SPECIFIED,0,,,,34612BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:28:09,2.0
8898,8899,1767,Vulva cancer,en,0,2,2013-03-26 09:54:14,,0,,,,4b89e465-0a03-456b-81d4-3c2352b9b2ce,2021-04-14 18:28:09,2.0
8899,8900,1767,Cancer de la vulve,fr,0,2,2013-03-26 09:54:14,,0,,,,b90e7ba1-db8d-4616-a9a4-16770d17575e,2021-04-14 18:28:09,2.0
8900,8901,1767,Tumeur maligne de la vulve,fr,1,2,2013-02-17 15:57:29,FULLY_SPECIFIED,0,,,,123248BBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:28:09,2.0
8901,8902,1768,"HIV complicating pregnancy, childbirth and the puerperium",en,0,2,2013-03-19 11:07:27,,0,,,,7fb08878-1b22-477c-a135-ad3d7d15bbb5,2021-04-14 18:28:09,2.0
8902,8903,1768,"Human immunodeficiency [HIV] disease complicating pregnancy, childbirth and the puerperium",en,0,2,2011-12-14 22:55:29,,1,2.0,2013-03-19 11:07:27,Voided due to change of name,3c0b1d6d-5001-4209-acab-e857127bd843,2021-04-14 18:28:09,2.0
8903,8904,1768,VIH en el embarazo,es,1,2,2019-07-03 23:48:08,,0,,,,eb04c8fc-9e16-11e9-b0b5-aa0059ea79c6,2021-04-14 18:28:09,2.0
8904,8905,1768,HIV disease complicating pregnancy,en,0,2,2013-03-18 16:15:36,,1,2.0,2013-03-18 16:16:06,Voided due to change of name,20dab3d5-b39a-4a2b-9ae4-92221ec87983,2021-04-14 18:28:09,2.0
8905,8906,1768,"Human immunodeficiency disease complicating pregnancy, childbirth and the puerperium",en,0,2,2011-12-14 22:55:29,FULLY_SPECIFIED,0,,,,26bf9c4a-1217-473a-bfeb-ae3c052c26d2,2021-04-14 18:28:09,2.0
8906,8907,1768,HIV complicating pregnancy,en,1,2,2013-03-18 16:15:36,,0,,,,43b436de-600e-4328-a0bd-dab550b6eaa8,2021-04-14 18:28:09,2.0
8907,8908,1768,VIH pendant la grossesse,ht,1,2,2013-03-18 16:15:36,FULLY_SPECIFIED,0,,,,c8966a43-8d0c-49af-9521-275b794d655e,2021-04-14 18:28:09,2.0
8908,8909,1768,VIH pendant la grossesse,fr,1,2,2013-03-18 16:15:36,FULLY_SPECIFIED,0,,,,e31d1011-318e-4043-a235-31da9dd4035d,2021-04-14 18:28:09,2.0
8909,8910,1769,stuitligging,nl,1,2,2013-02-17 00:17:06,FULLY_SPECIFIED,0,,,,111811BBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:42:09,2.0
8910,8911,1769,Breech presentation,en,1,2,2008-04-09 16:35:30,FULLY_SPECIFIED,0,,,,46557BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:42:09,2.0
8911,8912,1769,Presentation de siege,ht,1,2,2013-03-20 13:05:58,FULLY_SPECIFIED,0,,,,33065790-9191-11e2-a537-005056a069c4,2021-04-14 18:42:09,2.0
8912,8913,1769,Presentation de siege,fr,0,2,2013-03-20 13:05:58,,1,2.0,2020-11-17 12:07:58,Deleted due to change of name,33063cb0-9191-11e2-a537-005056a069c4,2021-04-14 18:42:09,2.0
8913,8914,1770,Anomalies du placenta,fr,0,2,2013-03-22 11:30:30,,1,2.0,2017-11-28 17:11:22,Removed from user interface,74d82f80-a351-4dcd-b375-11daa4254856,2021-04-14 18:28:09,2.0
8914,8915,1770,Trouble de placenta,fr,0,2,2013-03-22 11:29:01,,1,2.0,2018-10-30 16:18:41,Deleted due to change of name,ad160296-a27d-42fe-bfb6-5a39ef42ca15,2021-04-14 18:28:09,2.0
8915,8916,1770,Trouble de placenta,ht,0,2,2013-03-22 13:13:40,,1,2.0,2018-10-30 16:18:41,Deleted due to change of name,8e66f510-48ff-4a72-be4e-7cac558ceeff,2021-04-14 18:28:09,2.0
8916,8917,1770,Anomalie du placenta,ht,1,2,2018-10-30 16:18:41,FULLY_SPECIFIED,0,,,,546961aa-3d1e-415d-99bf-372cbf880912,2021-04-14 18:28:09,2.0
8917,8918,1770,Anomalies du placenta,ht,0,2,2013-03-22 13:13:40,,1,2.0,2017-11-28 17:11:22,Removed from user interface,0342360e-1fd3-43aa-84c6-a97f228933af,2021-04-14 18:28:09,2.0
8918,8919,1770,trastorno placentario,es,1,2,2009-08-18 15:03:14,FULLY_SPECIFIED,0,,,,63641BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:28:09,2.0
8919,8920,1770,Disorder of placenta,en,1,2,2007-10-18 03:28:24,FULLY_SPECIFIED,0,,,,41749BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:28:09,2.0
8920,8921,1770,Anomalie du placenta,fr,1,2,2018-10-30 16:18:41,FULLY_SPECIFIED,0,,,,8b36d54d-1f6a-472e-9217-f4db71855a19,2021-04-14 18:28:09,2.0
8921,8922,1771,Pain of breast,en,0,2,2007-10-18 03:28:24,FULLY_SPECIFIED,0,,,,30999BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:28:09,2.0
8922,8923,1771,Douleur mammaire,ht,0,2,2013-07-25 10:14:43,,0,,,,a6249c37-0423-4e73-a04a-ec35a0cfac96,2021-04-14 18:28:09,2.0
8923,8924,1771,Breast pain,en,0,2,2013-07-25 10:14:43,,0,,,,b2701e62-354a-48e5-b110-8b5cfd7b1304,2021-04-14 18:28:09,2.0
8924,8925,1771,Mastodynia,fr,1,2,2013-07-25 10:14:43,FULLY_SPECIFIED,0,,,,a7609f85-cb74-455b-b405-376cb9d70d8a,2021-04-14 18:28:09,2.0
8925,8926,1771,Mastodynia,en,1,2,2013-07-25 10:14:43,,0,,,,dd5cc4b1-a1e6-40b3-8331-4cc1f341da09,2021-04-14 18:28:09,2.0
8926,8927,1771,Mastodynia,ht,1,2,2013-07-25 10:14:43,FULLY_SPECIFIED,0,,,,52557b4e-4e28-4fc1-9c0e-22bdf437c2c8,2021-04-14 18:28:09,2.0
8927,8928,1771,Douleur mammaire,fr,0,2,2013-07-25 10:14:43,,0,,,,a8da59cb-7ae7-429e-aa4f-8cba7ba6dd74,2021-04-14 18:28:09,2.0
8928,8929,1771,mastodynie,nl,1,2,2013-02-17 00:17:23,FULLY_SPECIFIED,0,,,,115607BBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:28:09,2.0
8929,8930,1772,Grossesse prolongée,ht,1,2,2012-02-07 10:20:13,FULLY_SPECIFIED,0,,,,fa0cd7b1-7a5c-46e5-b5c2-2517feec9027,2021-04-14 18:28:09,2.0
8930,8931,1772,Naissance après terme,fr,0,2,2013-10-29 15:15:42,,1,2.0,2013-10-30 12:33:17,Removed from user interface,40dde2fa-95a3-447e-b15a-457def2fdc86,2021-04-14 18:28:09,2.0
8931,8932,1772,Post datisme,ht,0,2,2013-10-29 15:15:42,,1,2.0,2013-10-30 12:33:17,Removed from user interface,80066fee-ef5f-4caf-9638-f318332ef23b,2021-04-14 18:28:09,2.0
8932,8933,1772,Naissance après terme,ht,0,2,2013-10-29 15:15:42,,1,2.0,2013-10-30 12:33:17,Removed from user interface,311d4cc4-3caa-4efb-a716-ce65474d1f53,2021-04-14 18:28:09,2.0
8933,8934,1772,Grossesse prolongée,fr,1,2,2012-02-07 10:20:13,FULLY_SPECIFIED,0,,,,6c06d7b9-d54f-4d5f-8b43-0249819d17c3,2021-04-14 18:28:09,2.0
8934,8935,1772,embarazo prolongado,es,1,2,2009-08-18 11:03:14,FULLY_SPECIFIED,0,,,,85300BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:28:09,2.0
8935,8936,1772,Post term pregnancy,en,0,2,2013-03-18 16:10:29,,1,2.0,2019-06-10 13:49:10,Removed from user interface,eb485866-7d9a-4c3e-8fd4-61504ad199a0,2021-04-14 18:28:09,2.0
8936,8937,1772,Prolonged pregnancy,en,1,2,2007-10-17 23:28:24,FULLY_SPECIFIED,0,,,,14214BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:28:09,2.0
8937,8938,1772,Post-term,en,0,2,2013-10-29 15:13:33,,1,2.0,2013-10-30 12:32:48,Removed from user interface,cb0b5954-daa8-4cba-842d-ab2781c1bdd3,2021-04-14 18:28:09,2.0
8938,8939,1772,Post-dates,en,0,2,2013-10-29 15:13:33,,1,2.0,2013-10-30 12:32:48,Voided due to change of name,0dc2a9a7-fb81-49dd-9927-462fe45ed5c6,2021-04-14 18:28:09,2.0
8939,8940,1772,Post datisme,fr,0,2,2013-10-29 15:15:42,,1,2.0,2013-10-30 12:33:17,Removed from user interface,9b4beb09-0dee-4c65-9a61-8cf6398a109f,2021-04-14 18:28:09,2.0
8940,8941,1772,Post dates pregnancy,en,0,2,2013-10-30 12:32:48,,0,,,,cff3a93f-6376-45c0-8747-fb3d7ced58cd,2021-04-14 18:28:09,2.0
8941,8942,1773,Vaginosis,en,0,2,2013-11-01 15:34:58,,0,,,,e2a6590f-d505-4475-9ab2-d3b95f40ece5,2021-04-14 18:28:09,2.0
8942,8943,1773,Vaginose,ht,0,2,2013-11-01 15:35:12,,0,,,,edf4baf7-0c5e-4482-b85b-e24fb3adc1bc,2021-04-14 18:28:09,2.0
8943,8944,1773,Vaginose,fr,0,2,2013-11-01 15:35:12,,0,,,,e058a3d7-555c-418b-952a-2d4d11283713,2021-04-14 18:28:09,2.0
8944,8945,1773,Acute vaginitis,en,1,2,2013-11-01 15:33:30,FULLY_SPECIFIED,0,,,,056cccaa-2701-41f5-a292-43c56b1c321e,2021-04-14 18:28:09,2.0
8945,8946,1773,Vaginite aiguë,ht,1,2,2018-10-30 18:59:23,FULLY_SPECIFIED,0,,,,f1880988-fcb5-4f6f-82bc-adde020acd6d,2021-04-14 18:28:09,2.0
8946,8947,1773,Vaginite aigue,fr,0,2,2013-11-01 15:34:04,,1,2.0,2018-10-30 18:59:23,Deleted due to change of name,eb595d40-7370-408f-a2ad-39b29ac04d82,2021-04-14 18:28:09,2.0
8947,8948,1773,Vaginite aiguë,fr,1,2,2018-10-30 18:59:23,FULLY_SPECIFIED,0,,,,04933032-e136-44e6-bc85-aec9ac985e50,2021-04-14 18:28:09,2.0
8948,8949,1773,Vaginite aigue,ht,0,2,2013-11-01 15:34:04,,1,2.0,2018-10-30 18:59:23,Deleted due to change of name,98020f61-4a62-4ee9-9aef-3ebef867c361,2021-04-14 18:28:09,2.0
8949,8950,1774,Douleurs abdominales compliquant la grossesse,fr,1,2,2013-11-01 13:13:26,FULLY_SPECIFIED,0,,,,f7cd9e70-12cb-42e3-9c44-3e2d6388de76,2021-04-14 18:28:09,2.0
8950,8951,1774,Abdominal pain in pregnancy,en,0,2,2013-11-01 13:14:36,,0,,,,b00de0d8-3195-4510-8465-d6bb584f9a9a,2021-04-14 18:28:09,2.0
8951,8952,1774,dolor abdominal en el embarazo,es,1,2,2009-08-18 15:03:14,FULLY_SPECIFIED,0,,,,55396BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:28:09,2.0
8952,8953,1774,Lower abdominal pain in pregnancy,en,0,2,2013-11-01 13:14:58,,0,,,,918e7b31-54c5-47bd-b541-4fe097872dc9,2021-04-14 18:28:09,2.0
8953,8954,1774,Abdominal pain complicating pregnancy,en,1,2,2008-02-16 13:59:17,FULLY_SPECIFIED,0,,,,53113BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:28:09,2.0
8954,8955,1774,Douleurs abdominales compliquant la grossesse,ht,1,2,2013-11-01 15:21:54,FULLY_SPECIFIED,0,,,,ea5d8034-212a-46c9-8f08-f6b43c67cb2f,2021-04-14 18:28:09,2.0
8955,8956,1775,Polype du corps de l'utérus,ht,0,2,2013-03-20 13:05:58,FULLY_SPECIFIED,0,,,,899ac40b-5e5e-4430-8580-d942d3a576cb,2021-04-14 18:28:09,2.0
8956,8957,1775,poliep van het corpus uteri,nl,1,2,2013-02-17 00:17:08,FULLY_SPECIFIED,0,,,,112219BBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:28:09,2.0
8957,8958,1775,Polype endométrial,ht,0,2,2013-03-21 15:31:41,,1,2.0,2013-06-24 10:29:42,Voided due to change of name,2db86b45-bcfc-42bd-b84b-48286dbd1a42,2021-04-14 18:28:09,2.0
8958,8959,1775,Polype endométrial,ht,0,2,2013-07-01 09:54:08,,0,,,,c4013601-f565-455d-906a-946ce232315a,2021-04-14 18:28:09,2.0
8959,8960,1775,Polype du corps de l'utérus,fr,0,2,2013-02-17 15:57:29,FULLY_SPECIFIED,0,,,,123219BBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:28:09,2.0
8960,8961,1775,Polype endométrial,fr,0,2,2013-07-01 09:54:08,,0,,,,aea402b8-5358-4998-b916-1060cd87272a,2021-04-14 18:28:09,2.0
8961,8962,1775,Polype endométrial,fr,0,2,2013-03-20 13:05:58,,1,2.0,2013-06-24 10:29:42,Voided due to change of name,f7d2a8af-0f27-4ef5-be0e-8deab9203a7e,2021-04-14 18:28:09,2.0
8962,8963,1775,Uterine polyp,en,0,2,2013-06-24 10:29:42,,0,,,,f109a25c-a6b6-4c33-81b4-f4b0fcae8591,2021-04-14 18:28:09,2.0
8963,8964,1775,Polype d'endométrial,ht,1,2,2013-06-24 10:29:42,,0,,,,2b01361c-9651-4914-af7b-5fec3227c199,2021-04-14 18:28:09,2.0
8964,8965,1775,Polype d'endométrial,fr,1,2,2013-06-24 10:29:42,,0,,,,dd8c3234-43ad-436b-ac49-98b0c2c39116,2021-04-14 18:28:09,2.0
8965,8966,1775,polype endomÃ©trial,ht,0,2,2013-03-20 13:05:58,,1,2.0,2013-03-21 15:31:41,Voided due to change of name,33011b5e-9191-11e2-a537-005056a069c4,2021-04-14 18:28:09,2.0
8966,8967,1775,Polyp of corpus uteri,en,0,2,2007-10-18 03:28:24,FULLY_SPECIFIED,0,,,,29539BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:28:09,2.0
8967,8968,1775,Endometrial polyp,en,1,2,2013-03-27 14:51:43,,0,,,,1b4d192e-ebf2-4ba5-8429-a7f00725c574,2021-04-14 18:28:09,2.0
8968,8969,1775,polype endomÃ©trial,fr,0,2,2013-03-20 13:05:58,,1,2.0,2013-03-21 15:31:41,Voided due to change of name,33010538-9191-11e2-a537-005056a069c4,2021-04-14 18:28:09,2.0
8969,8970,1776,obstructed labor due to brow presentation,en,1,2,2010-04-23 19:11:27,FULLY_SPECIFIED,0,,,,104282BBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:28:09,2.0
8970,8971,1776,Dystocie due à une présentation du front,ht,1,2,2013-03-28 14:31:08,FULLY_SPECIFIED,0,,,,5926e500-967b-47f7-a03c-2acfabdfaa5b,2021-04-14 18:28:09,2.0
8971,8972,1776,Dystocie due à une présentation du front,fr,1,2,2013-02-17 15:57:29,FULLY_SPECIFIED,0,,,,123399BBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:28:09,2.0
8972,8973,1777,obstructed labor due to face presentation,en,1,2,2010-04-23 19:11:27,FULLY_SPECIFIED,0,,,,104285BBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:28:09,2.0
8973,8974,1777,Dystocie due à une présentation de la face,ht,1,2,2013-03-28 14:29:55,FULLY_SPECIFIED,0,,,,1c004e65-4d78-4117-8e7a-74da2d059861,2021-04-14 18:28:09,2.0
8974,8975,1777,Dystocie due à une présentation de la face,fr,1,2,2013-02-17 15:57:29,FULLY_SPECIFIED,0,,,,123401BBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:28:09,2.0
8975,8976,1778,Fausse-couche,fr,0,2,2013-03-20 10:00:26,,0,,,,dac4e173-a501-4119-bc0c-46a871144f73,2021-04-14 18:42:09,2.0
8976,8977,1778,Spontaneous abortion,en,1,2,2007-10-17 23:28:24,FULLY_SPECIFIED,0,,,,26172BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:42:09,2.0
8977,8978,1778,Fausse-couche,ht,0,2,2013-03-20 10:00:26,,0,,,,0994e911-82af-43d5-b095-49a75ab05dfa,2021-04-14 18:42:09,2.0
8978,8979,1778,aborto espontáneo,es,1,2,2009-08-18 11:03:14,FULLY_SPECIFIED,0,,,,77334BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,2021-04-14 18:42:09,2.0
8979,8980,1778,Avortement-spontané,ht,1,2,2013-03-18 15:03:20,FULLY_SPECIFIED,0,,,,0e16bb5f-b121-4b45-8d88-4b6a5873ebd7,2021-04-14 18:42:09,2.0
8980,8981,1778,Miscarriage,en,0,2,2013-03-18 15:04:17,,0,,,,286cadd0-112d-4b1f-b4e5-bf42bf241086,2021-04-14 18:42:09,2.0
8981,8982,1778,Avortement-spontané,fr,1,2,2013-03-18 15:03:20,FULLY_SPECIFIED,0,,,,627da3ec-324e-40a6-9bd3-e47f2affae12,2021-04-14 18:42:09,2.0
